eff,win,p05,pior,cap,w,cuts,eff_por_cap
1.1747804487705304,80.67226890756302,0.7753025313280631,0.7591399716384315,1.689041095890411,"(1, 1, 2, 1)","(64, 70, 76, 82)",0.2536575101441098
1.1663866322389307,78.15126050420169,0.829566852249916,0.8194454470256022,1.5626712328767123,"(1, 1, 2, 1)","(70, 76, 82, 88)",0.2957084395238452
1.166102526632653,79.83193277310924,0.783897299744225,0.7688216080512869,1.7222602739726027,"(1, 1, 2, 1)","(58, 68, 78, 86)",0.22997599704473534
1.1547263850704743,78.15126050420169,0.8203913584782722,0.8067197547502674,1.564041095890411,"(1, 1, 2, 1)","(64, 74, 84, 92)",0.27431757401687007
1.1758256884285998,80.67226890756302,0.8150990945298204,0.8010014142913024,1.654109589041096,"(1, 1, 2, 2)","(64, 72, 80, 88)",0.2688015760269693
1.1641599976771733,78.99159663865547,0.8556978333301671,0.8472477549681887,1.4845890410958904,"(1, 1, 2, 2)","(70, 78, 86, 94)",0.33876126729141054
1.1804734568458684,81.5126050420168,0.80034043836631,0.7815802030476684,1.6976027397260274,"(1, 1, 2, 2)","(64, 70, 76, 82)",0.25870520078052806
1.171931169245521,79.83193277310924,0.843148904334405,0.8228654496971676,1.5787671232876712,"(1, 1, 2, 2)","(70, 76, 82, 88)",0.2970645054419653
1.1760656131292986,79.83193277310924,0.794528663628592,0.7795421755919282,1.733904109589041,"(1, 1, 2, 2)","(58, 68, 78, 86)",0.23990274864094815
1.1633992081978066,80.67226890756302,0.8345798845285167,0.8233582929409508,1.6058219178082191,"(1, 1, 2, 2)","(64, 74, 84, 92)",0.26971491686692783
1.1831309971097366,80.67226890756302,0.8258047777480911,0.8118625502990173,1.6746575342465753,"(1, 1, 2, 3)","(64, 72, 80, 88)",0.27144289926925425
1.1657368280464047,78.99159663865547,0.8624869401782326,0.8478049281558432,1.5287671232876712,"(1, 1, 2, 3)","(70, 78, 86, 94)",0.3134401152172938
1.1938471440000726,81.5126050420168,0.81467034159339,0.7923748335000473,1.7243150684931507,"(1, 1, 2, 3)","(64, 70, 76, 82)",0.26762820826487566
1.1859849716375381,80.67226890756302,0.8498455496702051,0.8228654496971676,1.5986301369863014,"(1, 1, 2, 3)","(70, 76, 82, 88)",0.31068427756385086
