t1,t2,t3,t4,perfil,eff_mediana,win,p05,capital_x,eff_2021
1.5,1.2,0.95,0.8,conservador,1.114716622739222,84.87394957983193,0.9467491774493294,1.1960616438356164,1.1094916852025487
1.5,1.2,0.95,0.8,moderado,1.1603431981746193,84.87394957983193,0.9169009917715867,1.3304794520547945,1.157447585613782
1.5,1.2,0.95,0.8,agressivo,1.189357496188674,84.87394957983193,0.9114430865606318,1.3835616438356164,1.1895796030530315
1.5,1.2,0.95,0.8,muito agressivo,1.2579259698849419,84.87394957983193,0.8647190206649872,1.6609589041095891,1.2574929064266922
1.5,1.2,0.95,0.75,conservador,1.1113187748708167,84.03361344537815,0.9496840313836423,1.189041095890411,1.1064730222020207
1.5,1.2,0.95,0.75,moderado,1.1564191693671253,84.87394957983193,0.9175231441722281,1.3236301369863013,1.1561300203653762
1.5,1.2,0.95,0.75,agressivo,1.1870070145009886,84.03361344537815,0.9124823152490243,1.373972602739726,1.1870733711297783
1.5,1.2,0.95,0.75,muito agressivo,1.2503571230749342,84.87394957983193,0.8651903872409753,1.6472602739726028,1.2554898284327607
1.5,1.2,0.9,0.85,conservador,1.1277598694470419,85.71428571428571,0.9400619844536668,1.208390410958904,1.120469858118914
1.5,1.2,0.9,0.85,moderado,1.1603037017136337,84.87394957983193,0.9167840453631257,1.3222602739726028,1.1564177942886358
1.5,1.2,0.9,0.85,agressivo,1.1951126062857693,84.87394957983193,0.9110350551156419,1.376027397260274,1.1878277719605472
1.5,1.2,0.9,0.85,muito agressivo,1.2587653779867842,84.87394957983193,0.8649088993307401,1.6445205479452054,1.2564809451999948
1.5,1.2,0.9,0.8,conservador,1.1027727273851833,84.87394957983193,0.949373430356435,1.1811643835616439,1.0955784117837277
1.5,1.2,0.9,0.8,moderado,1.1498660110210381,84.87394957983193,0.9180560970954947,1.3092465753424658,1.1454709007645811
1.5,1.2,0.9,0.8,agressivo,1.1749105436302418,84.03361344537815,0.9135155928336338,1.3486301369863014,1.1667825149095892
1.5,1.2,0.9,0.8,muito agressivo,1.2435723819374034,84.87394957983193,0.8661295449663561,1.6184931506849316,1.2397483671274256
1.5,1.2,0.9,0.75,conservador,1.098280737857986,84.03361344537815,0.9511648761663855,1.1712328767123288,1.0924900200450078
1.5,1.2,0.9,0.75,moderado,1.1485732416167032,84.87394957983193,0.9186891424798582,1.3061643835616439,1.1441260596319036
1.5,1.2,0.9,0.75,agressivo,1.1708540325134422,84.03361344537815,0.9146848137514656,1.341095890410959,1.1641740914467436
1.5,1.2,0.9,0.75,muito agressivo,1.2416706376508275,84.87394957983193,0.8666200449011435,1.6123287671232878,1.2376776285944713
1.5,1.2,0.85,0.8,conservador,1.093687766815697,84.87394957983193,0.9518361437382086,1.1669520547945205,1.086329143110897
1.5,1.2,0.85,0.8,moderado,1.1425000080189889,84.87394957983193,0.9199965621776472,1.2986301369863014,1.1374713946942032
1.5,1.2,0.85,0.8,agressivo,1.1604122664195162,84.87394957983193,0.9171896828377684,1.3222602739726028,1.1512293175483665
1.5,1.2,0.85,0.8,muito agressivo,1.232995880879731,84.87394957983193,0.8683562153670952,1.5972602739726027,1.227574693074876
1.5,1.2,0.85,0.75,conservador,1.089238886873732,84.87394957983193,0.9537292704904182,1.158904109589041,1.0831976911630183
1.5,1.2,0.85,0.75,moderado,1.1411850303798203,85.71428571428571,0.9214655337173893,1.2934931506849314,1.136109716423623
1.5,1.2,0.85,0.75,agressivo,1.1577938854716772,84.87394957983193,0.9184314438660502,1.3143835616438355,1.1485560887886284
1.5,1.2,0.85,0.75,muito agressivo,1.2310412397755417,85.71428571428571,0.8707540335159569,1.586986301369863,1.22546123688973
1.5,1.1,1.0,0.9,conservador,1.1590376184548206,85.71428571428571,0.9313155996384154,1.25,1.1555797243501242
1.5,1.1,1.0,0.9,moderado,1.1813468849891549,84.03361344537815,0.9173921557207032,1.3476027397260273,1.1794966470737158
1.5,1.1,1.0,0.9,agressivo,1.231089457319401,85.71428571428571,0.9021404518824789,1.438013698630137,1.232440251863768
1.5,1.1,1.0,0.9,muito agressivo,1.280987075637421,84.03361344537815,0.8665062233367291,1.6952054794520548,1.2925170775004637
1.5,1.1,1.0,0.85,conservador,1.1425392938329373,85.71428571428571,0.9399034124303417,1.2227739726027398,1.138622244180545
1.5,1.1,1.0,0.85,moderado,1.171101231799342,84.87394957983193,0.9192915236884244,1.3352739726027398,1.171866651365533
1.5,1.1,1.0,0.85,agressivo,1.2164470566180026,84.87394957983193,0.9108297831312457,1.4133561643835617,1.218482394164222
1.5,1.1,1.0,0.85,muito agressivo,1.26872829095759,84.87394957983193,0.8686768797284959,1.6705479452054794,1.2812745747340477
1.5,1.1,1.0,0.8,conservador,1.1173378594205166,84.87394957983193,0.9491977964949802,1.1940068493150684,1.114334837875149
1.5,1.1,1.0,0.8,moderado,1.1608722558784983,84.87394957983193,0.9205937254774228,1.3208904109589041,1.1610749956511273
1.5,1.1,1.0,0.8,agressivo,1.19398714496483,84.87394957983193,0.91437487751901,1.3845890410958903,1.1983351810052554
1.5,1.1,1.0,0.8,muito agressivo,1.2501468970573384,84.87394957983193,0.8699674792116889,1.6417808219178083,1.2649476532123278
1.5,1.1,1.0,0.75,conservador,1.1136561022643434,84.03361344537815,0.9515930797334095,1.1902397260273974,1.1113212105906558
1.5,1.1,1.0,0.75,moderado,1.153621788881429,84.87394957983193,0.9212454894169415,1.3188356164383561,1.1597489246358466
1.5,1.1,1.0,0.75,agressivo,1.1916616030302705,84.03361344537815,0.91555113762211,1.3804794520547945,1.19583760578918
1.5,1.1,1.0,0.75,muito agressivo,1.2527326204177647,84.87394957983193,0.8705016347882585,1.6376712328767122,1.2629263027138093
1.5,1.1,0.95,0.9,conservador,1.1532782531740278,85.71428571428571,0.9318587963539646,1.2417808219178081,1.149853937240198
1.5,1.1,0.95,0.9,moderado,1.1748527918154512,84.03361344537815,0.9178688054584774,1.3393835616438357,1.1743394450958227
1.5,1.1,0.95,0.9,agressivo,1.219158418847611,85.71428571428571,0.9026879648158955,1.4160958904109588,1.2231574925384248
1.5,1.1,0.95,0.9,muito agressivo,1.277831096479891,84.03361344537815,0.8671694040194914,1.6787671232876713,1.2851858811619412
1.5,1.1,0.95,0.85,conservador,1.1359740971693069,85.71428571428571,0.9402450921347526,1.2167808219178082,1.1327009419114578
1.5,1.1,0.95,0.85,moderado,1.1667649143381145,84.03361344537815,0.9197759715865633,1.325,1.166628625932607
1.5,1.1,0.95,0.85,agressivo,1.2090393571601203,85.71428571428571,0.9113980784059501,1.3941780821917809,1.208916314526071
1.5,1.1,0.95,0.85,muito agressivo,1.2682135705598925,84.03361344537815,0.8693567055098024,1.65,1.2737507051929573
1.5,1.1,0.95,0.8,conservador,1.1131715275004292,85.71428571428571,0.9495527346549543,1.1881849315068493,1.1081479967743166
1.5,1.1,0.95,0.8,moderado,1.1564611780237684,84.87394957983193,0.9210848234996067,1.3106164383561645,1.1557298189575786
1.5,1.1,0.95,0.8,agressivo,1.1890848473696132,84.87394957983193,0.9152988084640892,1.3660958904109588,1.1883835132440796
1.5,1.1,0.95,0.8,muito agressivo,1.2533370558494454,84.87394957983193,0.8706614170906508,1.6212328767123287,1.2571613536213406
1.5,1.1,0.95,0.75,conservador,1.1087621518980664,84.87394957983193,0.9521791632311635,1.1804794520547945,1.105101320536982
1.5,1.1,0.95,0.75,moderado,1.1530996734172327,84.87394957983193,0.9217406280142362,1.3082191780821917,1.1543906270627766
1.5,1.1,0.95,0.75,agressivo,1.183540262868017,84.03361344537815,0.9164895733581778,1.3592465753424658,1.1858380676899756
1.5,1.1,0.95,0.75,muito agressivo,1.2413304261120193,84.87394957983193,0.8712041078474213,1.6164383561643836,1.2551075220212837
1.5,1.1,0.9,0.85,conservador,1.1252707577856766,85.71428571428571,0.9427894738754844,1.2003424657534247,1.1192228503307688
1.5,1.1,0.9,0.85,moderado,1.1585890491359179,84.87394957983193,0.9209477429243245,1.3078767123287671,1.1546771547408354
1.5,1.1,0.9,0.85,agressivo,1.1915074053271606,85.71428571428571,0.915242117338486,1.3602739726027397,1.186595877092347
1.5,1.1,0.9,0.85,muito agressivo,1.254147979201029,84.87394957983193,0.870810777692104,1.6157534246575342,1.256121579265159
1.5,1.1,0.9,0.8,conservador,1.100070585070592,85.71428571428571,0.9518984612286103,1.1743150684931507,1.094099054648536
1.5,1.1,0.9,0.8,moderado,1.1465910220830249,84.87394957983193,0.9222759124458723,1.29486301369863,1.1435482085799944
1.5,1.1,0.9,0.8,agressivo,1.1714095005170324,84.87394957983193,0.9175273235612688,1.3335616438356164,1.1652134314125202
1.5,1.1,0.9,0.8,muito agressivo,1.238598904866109,84.87394957983193,0.8721519098283893,1.5897260273972602,1.2389566474349825
1.5,1.1,0.9,0.75,conservador,1.0955964775543645,84.03361344537815,0.9536842528699778,1.163527397260274,1.0909813930746701
1.5,1.1,0.9,0.75,moderado,1.1475881082574164,84.87394957983193,0.9229518291126181,1.289041095890411,1.1421808591408955
1.5,1.1,0.9,0.75,agressivo,1.1684413926012747,84.03361344537815,0.9187590940009905,1.3256849315068493,1.162562594960639
1.5,1.1,0.9,0.75,muito agressivo,1.2366522331434886,84.87394957983193,0.8732447778848634,1.5780821917808219,1.2368316486073712
1.5,1.1,0.85,0.8,conservador,1.0916603757210077,84.87394957983193,0.9543550239315745,1.159931506849315,1.0847597375493696
1.5,1.1,0.85,0.8,moderado,1.1398331076633532,84.87394957983193,0.9251860200994918,1.2808219178082192,1.1354116898735511
1.5,1.1,0.85,0.8,agressivo,1.156280507030123,84.03361344537815,0.9213291098984103,1.3051369863013698,1.1494006262087788
1.5,1.1,0.85,0.8,muito agressivo,1.2277510655808321,84.87394957983193,0.8765325086984816,1.5616438356164384,1.226459097507431
1.5,1.1,0.85,0.75,conservador,1.0864701980323541,84.87394957983193,0.9562956717615145,1.150513698630137,1.081598231841676
1.5,1.1,0.85,0.75,moderado,1.1369816805776292,84.87394957983193,0.9274023561090645,1.2753424657534247,1.1340269536285463
1.5,1.1,0.85,0.75,agressivo,1.1536225858661255,84.87394957983193,0.922637237336083,1.2993150684931507,1.1466829081400765
1.5,1.1,0.85,0.75,muito agressivo,1.2247118176038532,84.87394957983193,0.8796784953672773,1.5506849315068494,1.2242891188392269
1.5,1.05,1.0,0.9,conservador,1.1573147053583777,85.71428571428571,0.9314428861474122,1.2460616438356165,1.1534601774004274
1.5,1.05,1.0,0.9,moderado,1.1802795680908633,84.03361344537815,0.9176379102337903,1.341095890410959,1.175690497596462
1.5,1.05,1.0,0.9,agressivo,1.2286535246515475,85.71428571428571,0.9021636317722147,1.428082191780822,1.2290848188310686
1.5,1.05,1.0,0.9,muito agressivo,1.2799190807304524,84.03361344537815,0.8668604800018777,1.6821917808219178,1.2872936494579503
1.5,1.05,1.0,0.85,conservador,1.1411765392918292,85.71428571428571,0.9399180468471721,1.2188356164383563,1.1364213974567305
1.5,1.05,1.0,0.85,moderado,1.1713227330523757,84.87394957983193,0.9195410063597271,1.326027397260274,1.1679931665647088
1.5,1.05,1.0,0.85,agressivo,1.2150500901146681,84.87394957983193,0.9108536518334412,1.4027397260273973,1.2150104352523732
1.5,1.05,1.0,0.85,muito agressivo,1.2703448423721604,84.87394957983193,0.8690393933740068,1.652054794520548,1.2758924812625971
1.5,1.05,1.0,0.8,conservador,1.1154006262309895,85.71428571428571,0.9492128760300239,1.1916095890410958,1.1120225145522211
1.5,1.05,1.0,0.8,moderado,1.1606119748177286,84.87394957983193,0.9208464309947021,1.3116438356164384,1.157111409623299
1.5,1.05,1.0,0.8,agressivo,1.193638806402971,84.87394957983193,0.9146132064777381,1.3746575342465754,1.194702886429814
1.5,1.05,1.0,0.8,muito agressivo,1.2530778593734941,84.87394957983193,0.8703371354625249,1.6232876712328768,1.2593468203256393
1.5,1.05,1.0,0.75,conservador,1.1123919256134907,84.87394957983193,0.9517411903125016,1.1852739726027397,1.1089949879793548
1.5,1.05,1.0,0.75,moderado,1.153571631091582,84.87394957983193,0.921500172585586,1.3095890410958904,1.1557742893115488
1.5,1.05,1.0,0.75,agressivo,1.1889759581107036,84.03361344537815,0.9157930251469956,1.3705479452054794,1.1921853675814227
1.5,1.05,1.0,0.75,muito agressivo,1.2527377440475973,84.87394957983193,0.8708756771875719,1.6191780821917807,1.2572983406918594
1.5,1.05,0.95,0.9,conservador,1.1522611490723262,85.71428571428571,0.9319864014377228,1.2407534246575342,1.1477038632409244
1.5,1.05,0.95,0.9,moderado,1.17331521791059,84.03361344537815,0.9181151306108393,1.3297945205479451,1.1704823368128165
1.5,1.05,0.95,0.9,agressivo,1.219508017309433,85.71428571428571,0.9027112467435686,1.4123287671232876,1.2197149402015801
1.5,1.05,0.95,0.9,muito agressivo,1.2744118043553563,84.03361344537815,0.8675249710324654,1.6595890410958904,1.2798453894969937
1.5,1.05,0.95,0.85,conservador,1.1341422657621953,85.71428571428571,0.9402597640950339,1.213013698630137,1.1304680003158778
1.5,1.05,0.95,0.85,moderado,1.163775836962562,84.03361344537815,0.9200260402853776,1.3171232876712329,1.1627029849111015
1.5,1.05,0.95,0.85,agressivo,1.2081581992135737,85.71428571428571,0.911422054501523,1.3845890410958903,1.2053532336591128
1.5,1.05,0.95,0.85,muito agressivo,1.264624728554226,84.03361344537815,0.8697205853081305,1.6342465753424658,1.2682469099734464
1.5,1.05,0.95,0.8,conservador,1.1112950175679919,85.71428571428571,0.949567853762773,1.185958904109589,1.1058014652093464
1.5,1.05,0.95,0.8,moderado,1.153360105503616,84.87394957983193,0.9213381288469382,1.3037671232876713,1.1517125174967402
1.5,1.05,0.95,0.8,agressivo,1.188531510686429,84.87394957983193,0.9155382187632465,1.3582191780821917,1.1846547072372804
1.5,1.05,0.95,0.8,muito agressivo,1.2494982566557837,84.87394957983193,0.8710324902011899,1.6075342465753424,1.2514325897995566
1.5,1.05,0.95,0.75,conservador,1.1067648657080906,84.87394957983193,0.9523276637189362,1.1761986301369862,1.1027406245659617
1.5,1.05,0.95,0.75,moderado,1.1525274168912052,84.87394957983193,0.9219959197119233,1.3,1.1503620850311158
1.5,1.05,0.95,0.75,agressivo,1.1807509801617402,84.03361344537815,0.916732572361576,1.3523972602739727,1.1820886445035257
1.5,1.05,0.95,0.75,muito agressivo,1.2457966174724477,84.87394957983193,0.8715795993977268,1.6,1.2493508540756433
1.5,1.05,0.9,0.85,conservador,1.1233223870478202,85.71428571428571,0.9428042799402913,1.1998287671232877,1.116919501786893
1.5,1.05,0.9,0.85,moderado,1.1578727527366683,84.03361344537815,0.921199830825826,1.3034246575342465,1.1506370957882417
1.5,1.05,0.9,0.85,agressivo,1.1889135663650205,85.71428571428571,0.9154737086127621,1.356849315068493,1.1828267519608608
1.5,1.05,0.9,0.85,muito agressivo,1.250282766134344,84.03361344537815,0.8711792411356796,1.606849315068493,1.2503431378796321
1.5,1.05,0.9,0.8,conservador,1.0982152395421168,85.71428571428571,0.9520423674404584,1.1738013698630136,1.0916775706995814
1.5,1.05,0.9,0.8,moderado,1.146583369736988,84.87394957983193,0.9225312862265506,1.289041095890411,1.1394131425051406
1.5,1.05,0.9,0.8,agressivo,1.1701811821623087,84.87394957983193,0.917770482508054,1.3284246575342467,1.1612665985527548
1.5,1.05,0.9,0.8,muito agressivo,1.2344629359033916,84.87394957983193,0.8725277423836734,1.5780821917808219,1.2329394963262874
1.5,1.05,0.9,0.75,conservador,1.0945108983982346,84.03361344537815,0.9538341206273843,1.1616438356164382,1.0885451747667405
1.5,1.05,0.9,0.75,moderado,1.1455675621305725,84.87394957983193,0.9232762852156043,1.2866438356164382,1.1380341421459745
1.5,1.05,0.9,0.75,agressivo,1.1652984239692041,84.03361344537815,0.9190059495665968,1.3178082191780822,1.1585936479427854
1.5,1.05,0.9,0.75,muito agressivo,1.2324821343910501,84.87394957983193,0.8737347079352474,1.5732876712328767,1.2307848847374412
1.5,1.05,0.85,0.8,conservador,1.089573592897222,85.71428571428571,0.954504824367759,1.1594178082191782,1.0822907467131881
1.5,1.05,0.85,0.8,moderado,1.139161392966651,84.87394957983193,0.92551325927546,1.276027397260274,1.1312018576395402
1.5,1.05,0.85,0.8,agressivo,1.1538497281147957,84.03361344537815,0.9215796692506789,1.3013698630136987,1.1453109306221791
1.5,1.05,0.85,0.8,muito agressivo,1.2234071638133006,84.87394957983193,0.8770292985474554,1.5520547945205478,1.2202530858678122
1.5,1.05,0.85,0.75,conservador,1.0843156537007304,84.03361344537815,0.9564482061908129,1.146917808219178,1.0791141556154564
1.5,1.05,0.85,0.75,moderado,1.1349112744205063,84.87394957983193,0.927732933683096,1.2726027397260273,1.1298052181443845
1.5,1.05,0.85,0.75,agressivo,1.1503037825685958,84.87394957983193,0.9228917121307533,1.2910958904109588,1.1425701424475108
1.5,1.05,0.85,0.75,muito agressivo,1.2213694433644056,84.87394957983193,0.8801834883909065,1.5452054794520549,1.2180524115316644
1.5,1.0,0.95,0.9,conservador,1.1510936972149082,85.71428571428571,0.9320391687430897,1.239041095890411,1.1463257913924099
1.5,1.0,0.95,0.9,moderado,1.1688432296588158,84.03361344537815,0.9182137191199182,1.3284246575342467,1.1679938622825374
1.5,1.0,0.95,0.9,agressivo,1.219091883506504,85.71428571428571,0.9027207160869449,1.4106164383561643,1.217480944436121
1.5,1.0,0.95,0.9,muito agressivo,1.271985955725679,84.03361344537815,0.8676630531749913,1.656849315068493,1.2763282990380254
1.5,1.0,0.95,0.85,conservador,1.1339534221370091,85.71428571428571,0.9402658448159547,1.2118150684931508,1.129039377961715
1.5,1.0,0.95,0.85,moderado,1.1617625727594991,84.03361344537815,0.9201262289303455,1.3143835616438355,1.1601724325990665
1.5,1.0,0.95,0.85,agressivo,1.206347390722858,85.71428571428571,0.9114318254030294,1.3842465753424658,1.2030451440944707
1.5,1.0,0.95,0.85,muito agressivo,1.2620911013182243,84.03361344537815,0.8698621101454653,1.6287671232876713,1.2646283499411712
1.5,1.0,0.95,0.8,conservador,1.10997281385544,85.71428571428571,0.9495741304865981,1.1849315068493151,1.1043038309594007
1.5,1.0,0.95,0.8,moderado,1.1512774816687052,84.03361344537815,0.9214396847329482,1.3013698630136987,1.1491259190770282
1.5,1.0,0.95,0.8,agressivo,1.1865969097344031,84.87394957983193,0.9156339065628941,1.3565068493150685,1.1822452140173798
1.5,1.0,0.95,0.8,muito agressivo,1.2468073792613972,84.03361344537815,0.8711769431036765,1.6027397260273972,1.247674994211768
1.5,1.0,0.95,0.75,conservador,1.1054506416664593,84.87394957983193,0.9523880880949768,1.1743150684931507,1.1012343908849342
1.5,1.0,0.95,0.75,moderado,1.149978692529021,84.87394957983193,0.9220983075256947,1.295890410958904,1.147768617646042
1.5,1.0,0.95,0.75,agressivo,1.1788628830140406,84.03361344537815,0.9168297573944019,1.3462328767123288,1.1796665455504396
1.5,1.0,0.95,0.75,muito agressivo,1.244893686499758,84.87394957983193,0.8717258275686551,1.5917808219178082,1.2455760264632854
1.5,1.0,0.9,0.85,conservador,1.122037513394691,85.71428571428571,0.9428104202170816,1.1996575342465754,1.1154478120847704
1.5,1.0,0.9,0.85,moderado,1.1557093999310966,84.03361344537815,0.9213008910353498,1.2986301369863014,1.1480360604763873
1.5,1.0,0.9,0.85,agressivo,1.1888540285747629,85.71428571428571,0.9155650516333147,1.351027397260274,1.1803915762866
1.5,1.0,0.9,0.85,muito agressivo,1.2475718613855726,84.03361344537815,0.871322691441849,1.5972602739726027,1.2465531829104652
1.5,1.0,0.9,0.8,conservador,1.0974838562208222,85.71428571428571,0.9521002377126857,1.1736301369863014,1.0901341266267355
1.5,1.0,0.9,0.8,moderado,1.1446853332341307,84.87394957983193,0.9226337354847508,1.2845890410958904,1.1367540253719715
1.5,1.0,0.9,0.8,agressivo,1.1680575469021404,84.87394957983193,0.9178677852917212,1.3243150684931506,1.1587227290519664
1.5,1.0,0.9,0.8,muito agressivo,1.2315817486308773,84.87394957983193,0.8726741963980262,1.569178082191781,1.229002040541849
1.5,1.0,0.9,0.75,conservador,1.0933891046335136,84.03361344537815,0.9538951430405037,1.1594178082191782,1.0869927875073842
1.5,1.0,0.9,0.75,moderado,1.1393492339857247,84.87394957983193,0.9234205413268097,1.2815068493150685,1.1353679065102338
1.5,1.0,0.9,0.75,agressivo,1.1631889848223627,84.03361344537815,0.9191047970574415,1.316095890410959,1.156036262260575
1.5,1.0,0.9,0.75,muito agressivo,1.2295795117364257,84.87394957983193,0.8739501939527525,1.563013698630137,1.2268291446426351
1.5,1.0,0.85,0.8,conservador,1.0881395986452571,85.71428571428571,0.9545658377567252,1.1592465753424657,1.0807183627236205
1.5,1.0,0.85,0.8,moderado,1.1368654599228096,84.87394957983193,0.9256588206365267,1.270890410958904,1.1284968691497415
1.5,1.0,0.85,0.8,agressivo,1.1528746220379633,84.03361344537815,0.9216801362475284,1.2965753424657533,1.1426793720131552
1.5,1.0,0.85,0.8,muito agressivo,1.2203941181016622,84.87394957983193,0.877247982238248,1.5417808219178082,1.2161984056209163
1.5,1.0,0.85,0.75,conservador,1.082904281420864,84.03361344537815,0.9565103874980434,1.1460616438356164,1.0775326169517456
1.5,1.0,0.85,0.75,moderado,1.13140519856677,84.87394957983193,0.9278800477281743,1.2684931506849315,1.1270929578860265
1.5,1.0,0.85,0.75,agressivo,1.1480848150096963,84.03361344537815,0.9229938196214581,1.2886986301369863,1.139924486973626
1.5,1.0,0.85,0.75,muito agressivo,1.2183338754614719,84.87394957983193,0.8804059575288908,1.536986301369863,1.2139787809349163
1.4,1.2,1.0,0.9,conservador,1.160486186478207,84.03361344537815,0.9224831744705312,1.2443493150684932,1.1570580091619984
1.4,1.2,1.0,0.9,moderado,1.1811141142683708,84.87394957983193,0.9127514365301798,1.3366438356164383,1.1825327176113254
1.4,1.2,1.0,0.9,agressivo,1.2282176565079255,84.87394957983193,0.8920616256501395,1.420890410958904,1.23593111141139
1.4,1.2,1.0,0.9,muito agressivo,1.286592107303364,84.87394957983193,0.8575432134950886,1.6732876712328768,1.2996982282063803
1.4,1.2,1.0,0.85,conservador,1.1425575867138258,84.87394957983193,0.9338747092295815,1.2142123287671234,1.1400129613562462
1.4,1.2,1.0,0.85,moderado,1.174142345271851,84.87394957983193,0.9175463508247195,1.3202054794520548,1.174832475791877
1.4,1.2,1.0,0.85,agressivo,1.2176188443645155,84.87394957983193,0.9016149865001957,1.3962328767123289,1.2218593405706064
1.4,1.2,1.0,0.85,muito agressivo,1.2717048257386017,84.87394957983193,0.8644065016054884,1.6404109589041096,1.2883154396480518
1.4,1.2,1.0,0.8,conservador,1.1185890501400015,85.71428571428571,0.9442944378718979,1.1875,1.1155905205636383
1.4,1.2,1.0,0.8,moderado,1.1613793086537578,84.03361344537815,0.9216778419869196,1.3068493150684932,1.1639349459718271
1.4,1.2,1.0,0.8,agressivo,1.1982874508010424,84.87394957983193,0.9068719188762915,1.3674657534246575,1.2015305818358653
1.4,1.2,1.0,0.8,muito agressivo,1.2558848717101991,84.03361344537815,0.8703412321576661,1.6136986301369862,1.2717568873648024
1.4,1.2,1.0,0.75,conservador,1.1133850543936648,84.87394957983193,0.9478392584167668,1.1820205479452055,1.1125596983240096
1.4,1.2,1.0,0.75,moderado,1.1594690787823694,84.03361344537815,0.9242088867882782,1.3027397260273972,1.1625956606965546
1.4,1.2,1.0,0.75,agressivo,1.193290233145702,84.87394957983193,0.90890686674723,1.3626712328767123,1.1990098670681557
1.4,1.2,1.0,0.75,muito agressivo,1.2540868835252832,84.03361344537815,0.8739913992388374,1.6054794520547946,1.2697060025482578
1.4,1.2,0.95,0.9,conservador,1.1554461529664728,84.87394957983193,0.9228023200596178,1.233390410958904,1.1513052026226922
1.4,1.2,0.95,0.9,moderado,1.176845322494754,84.87394957983193,0.9130554327649297,1.3277397260273973,1.1773324709410482
1.4,1.2,0.95,0.9,agressivo,1.2240339308514847,84.87394957983193,0.892607393679426,1.4027397260273973,1.2265828931426583
1.4,1.2,0.95,0.9,muito agressivo,1.285057464506761,84.87394957983193,0.8579845603254914,1.6554794520547946,1.2922947363704318
1.4,1.2,0.95,0.85,conservador,1.1373395210111361,84.87394957983193,0.934236739321842,1.2082191780821918,1.1340623920965658
1.4,1.2,0.95,0.85,moderado,1.169832842160922,84.87394957983193,0.9178565401344121,1.3150684931506849,1.1695497140657762
1.4,1.2,0.95,0.85,agressivo,1.2139571951945105,85.71428571428571,0.9021666243611416,1.377054794520548,1.2122223234306764
1.4,1.2,0.95,0.85,muito agressivo,1.27534601218377,84.87394957983193,0.8648624756869112,1.63013698630137,1.2807132159469616
1.4,1.2,0.95,0.8,conservador,1.1144995006524134,85.71428571428571,0.9446365129432093,1.1794520547945206,1.1093712366299144
1.4,1.2,0.95,0.8,moderado,1.1594265756323618,84.03361344537815,0.9219936128145564,1.3006849315068494,1.1585427277050135
1.4,1.2,0.95,0.8,agressivo,1.1940434364955224,85.71428571428571,0.9078259617854659,1.348972602739726,1.191500172338288
1.4,1.2,0.95,0.8,muito agressivo,1.2602770090906024,84.03361344537815,0.8708105864084217,1.6013698630136985,1.2638835375243411
1.4,1.2,0.95,0.75,conservador,1.1099659509110087,84.87394957983193,0.9484420308152279,1.1727739726027397,1.1063069628507238
1.4,1.2,0.95,0.75,moderado,1.1555003229110876,84.03361344537815,0.9245281869184264,1.2934931506849314,1.1571900364734924
1.4,1.2,0.95,0.75,agressivo,1.1867442455870432,84.87394957983193,0.9098774337787154,1.3455479452054795,1.1889306004575797
1.4,1.2,0.95,0.75,muito agressivo,1.2483504211205325,84.03361344537815,0.8744693184561413,1.586986301369863,1.261799075776766
1.4,1.2,0.9,0.85,conservador,1.1265449246221837,85.71428571428571,0.936975114509563,1.1934931506849316,1.1205138343839056
1.4,1.2,0.9,0.85,moderado,1.1634889093163479,84.87394957983193,0.9201550893031245,1.2941780821917808,1.1574892093458682
1.4,1.2,0.9,0.85,agressivo,1.1951173566164321,85.71428571428571,0.9068726284303026,1.3421232876712328,1.1897171428248916
1.4,1.2,0.9,0.85,muito agressivo,1.2611724578747685,84.87394957983193,0.8682035353210706,1.5883561643835618,1.262870252641287
1.4,1.2,0.9,0.8,conservador,1.1011891511026923,85.71428571428571,0.9474050248829321,1.1674657534246575,1.0952448677156963
1.4,1.2,0.9,0.8,moderado,1.1516165457802419,84.03361344537815,0.9243375372686057,1.2797945205479453,1.1462470339531914
1.4,1.2,0.9,0.8,agressivo,1.17629598136722,85.71428571428571,0.9106516274760121,1.314041095890411,1.1681275350758848
1.4,1.2,0.9,0.8,muito agressivo,1.2454083988640692,84.03361344537815,0.8742606647940429,1.5595890410958904,1.2454452339716373
1.4,1.2,0.9,0.75,conservador,1.0967540904324928,84.87394957983193,0.950302753039344,1.1546232876712328,1.092108727452107
1.4,1.2,0.9,0.75,moderado,1.147349965113325,84.03361344537815,0.9269008404884121,1.2763698630136986,1.1448655614799172
1.4,1.2,0.9,0.75,agressivo,1.1714043511663663,84.87394957983193,0.9134604560417905,1.3075342465753426,1.1654503237129965
1.4,1.2,0.9,0.75,muito agressivo,1.2434334617925693,84.03361344537815,0.8779893329184363,1.5527397260273972,1.2432871198996718
1.4,1.2,0.85,0.8,conservador,1.092805035906298,85.71428571428571,0.9507671822836332,1.1530821917808218,1.0858513706404762
1.4,1.2,0.85,0.8,moderado,1.1448706044651396,84.87394957983193,0.9294007642252011,1.2674657534246576,1.1380292629555155
1.4,1.2,0.85,0.8,agressivo,1.1599721634342712,84.87394957983193,0.9181884191215107,1.288013698630137,1.1521624759972018
1.4,1.2,0.85,0.8,muito agressivo,1.234425935402915,84.87394957983193,0.8817697605445436,1.534931506849315,1.2327650466660791
1.4,1.2,0.85,0.75,conservador,1.0875421964584642,84.87394957983193,0.955982093631607,1.1414383561643835,1.0826708306730677
