date,open,high,low,close,volume,n,vwap,ohlc4,mvrv,market_cap,supply,hashrate,cm_price,realized_cap,realized_price,price_to_rp,nupl,mvrv_zscore,ma200d,mayer,ma200w,p_ma200w,rsi_weekly,rsi_weekly_prev,hr_ma30,hr_ma60,hr_capitulation,hr_recovery,hash_ribbon,pct_mvrv,pct_mayer,pct_p_ma200w,pct_price_to_rp,pct_rsi_weekly,pct_mvrv_zscore
2016-10-15,638.2,642.0,635.25,635.96,1421.85361066,1440,638.8453848254882,637.8525,1.6909697,10152757865.185709,15931298.60391639,1824875.44505855,637.283759322034,6004103955.964267,376.8747360298851,1.6874572349937782,0.40862334789322363,1.2316586388544735,565.996,1.1236121810048127,364.10812857142855,1.746624011101255,57.921026756081375,57.32077771826233,1792513.718010885,1712960.8858862638,0.0,0.0,0.0,0.6037735849056604,0.4154838709677419,,0.6066323613493425,0.483343428225318,0.696028880866426
2016-10-16,635.96,641.4,635.18,638.97,1289.53724609,1440,638.5842258682732,637.8775,1.70485941,10243484390.882189,15932923.60391639,1670660.61871558,642.913042548217,6008404171.510065,377.1061934944049,1.6944033564632515,0.41344136992504266,1.2564622129059781,567.1221499999999,1.1266884920647169,364.55505714285715,1.7527393667442903,61.32410969031568,57.921026756081375,1796187.6185530317,1718653.35212112,0.0,0.0,0.0,0.6114285714285714,0.4203739522888459,,0.6108571428571429,0.559322033898305,0.7070707070707071
2016-10-17,638.97,639.99,632.1,636.91,3958.0365344,1440,635.603586777496,636.9925,1.69213973,10184328193.370346,15934486.10391538,1606404.44107267,639.137536469901,6018609463.989327,377.7096684975897,1.686242246679646,0.4090322552736233,1.2350698884284754,568.2334000000001,1.1208598438599349,365.0005642857143,1.7449562064277826,61.32410969031568,57.921026756081375,1788738.6761332615,1717691.8885682495,0.0,0.0,0.0,0.6042261564820103,0.40463917525773196,,0.6053683609366076,0.558983666061706,0.6979091564527757
2016-10-18,636.91,637.8,631.52,635.95,2731.17634977,1440,635.4819168222799,635.5450000000001,1.6808924,10128816473.604578,15936423.60390499,1991941.50693011,635.576508591467,6025856547.15589,378.11849740736943,1.6818801628603044,0.40507792170397106,1.2156854039417013,569.3316,1.117011597459196,365.4454357142857,1.740205069895035,61.32410969031568,57.921026756081375,1800876.697022438,1723156.0427796696,0.0,0.0,0.0,0.5981735159817352,0.3947198969735995,,0.6015981735159818,0.558645707376058,0.6858789625360231
2016-10-19,635.95,638.04,624.13,627.98,4472.89998392,1440,631.3072383986142,631.525,1.66452177,10035204855.128082,15937986.10389491,1606404.44107267,629.640708036236,6028881710.047014,378.2712364502365,1.6601315127554352,0.3992268421938392,1.186330265634949,570.3765,1.1009920640138575,365.88442142857144,1.71633434828434,61.32410969031568,57.921026756081375,1804653.9675699428,1722014.4826624868,0.0,0.0,0.0,0.5898459783228751,0.3764478764478765,,0.5926982316029663,0.5583081570996978,0.6753059755219583
2016-10-20,627.84,630.22,625.0,628.89,2040.00987473,1440,627.6399805939727,627.9875,1.66126571,10019653453.962456,15939661.10386459,1722065.5608299,628.598901110462,6031337066.460281,378.3855269669426,1.6620350282449956,0.39804933432352607,1.1802880725990106,571.4254,1.1005636081280252,366.32409285714283,1.7167584995433298,61.32410969031568,57.921026756081375,1805550.880995657,1721359.8353600933,0.0,0.0,0.0,0.5889395667046751,0.37556270096463024,,0.5929304446978335,0.5579710144927537,0.6719424460431654
2016-10-21,628.05,632.36,627.5,629.0,3050.50932903,1440,629.3772590040134,629.2275,1.66533193,10057724428.070345,15941711.10385451,2107602.62668734,630.90620338983,6039471319.132363,378.8471187181465,1.6603003399584029,0.39951910968283666,1.1884218117310745,572.4766500000001,1.0987347693569685,366.76394999999997,1.7149995248987804,61.32410969031568,57.921026756081375,1813685.9234663153,1728031.2886435513,0.0,0.0,0.0,0.5908831908831909,0.37210796915167094,,0.5925925925925926,0.5576342788171395,0.6779295470884256
2016-10-22,628.99,656.0,628.57,654.52,4351.61947818,1440,646.3490029962675,642.02,1.72581278,10435206532.324495,15943573.60385451,1906300.95008226,654.508630976037,6046546098.8905735,379.24660111512037,1.7258427579191944,0.4205628724107606,1.2970326847828269,573.6357,1.1410029048052621,367.22203571428577,1.7823549143146848,61.32410969031568,57.921026756081375,1824466.087522867,1733328.776191026,0.0,0.0,0.0,0.628132118451025,0.45407835581245987,,0.6321184510250569,0.5572979493365501,0.7140804597701149
2016-10-23,654.52,656.0,647.51,648.74,2535.01019265,1440,651.5673237675394,651.6925,1.71807394,10395776975.87273,15945373.60383451,1815470.1249901,651.961956750438,6050832117.197895,379.4725835550698,1.7095833219947327,0.4179528734368674,1.2832034684705371,574.77425,1.128686610438794,367.6760357142857,1.7644337323744534,62.55388563148506,61.32410969031568,1834089.592904225,1736211.9338320703,0.0,0.0,0.0,0.6220830961866819,0.4274711168164313,,0.6215139442231076,0.5780590717299579,0.7128499641062455
2016-10-24,648.74,652.25,640.0,648.6,4679.0014143,1440,647.4873754472436,647.3975,1.71141678,10366087956.430367,15947161.10377447,1802862.69356655,650.027167153711,6057021339.02787,379.8181569504718,1.707659278870592,0.4156887955720523,1.2717216880671751,575.91725,1.1262034606534186,368.12987142857145,1.7618782129334714,62.55388563148506,61.32410969031568,1832066.6376041905,1742847.092030924,0.0,0.0,0.0,0.6171786120591581,0.4207825529185375,,0.621160409556314,0.577710843373494,0.7116212338593975
2016-10-25,649.03,657.58,643.0,651.97,6106.91617897,1440,652.3008678028207,650.395,1.72432365,10459168168.47575,15948898.60341442,1752432.96787238,655.792505084746,6065664162.569335,380.31868616123546,1.7142728551696733,0.42006246913101264,1.2957049067881794,577.08835,1.1297576878826268,368.58610714285714,1.7688404076155495,62.55388563148506,61.32410969031568,1818395.8000952825,1748281.5616729176,0.0,0.0,0.0,0.6270608300170551,0.42948717948717946,,0.6242183058555998,0.5773630343166767,0.7139784946236559
2016-10-26,651.97,677.0,651.69,675.11,6716.23146341,1440,664.8694231284595,663.9425,1.77111563,10768423416.412828,15950623.60341442,1739825.53644884,675.109869316189,6080022802.583944,381.1777491434531,1.7711159728421815,0.4353841256541787,1.3815418451678225,578.3727,1.1672577215349202,369.05891428571425,1.8292743349842249,62.55388563148506,61.32410969031568,1815233.4918998664,1751344.748686105,0.0,0.0,0.0,0.665340909090909,0.4971172325432415,,0.6778409090909091,0.5770156438026474,0.7227793696275072
2016-10-27,675.11,685.89,665.59,684.71,4545.43620804,1440,679.8481904612837,677.825,1.79615707,10951865394.589493,15952648.60334332,2042403.89061386,686.523327060199,6097387348.529321,382.2178686523217,1.791412846328321,0.4432558172654689,1.4292266349205371,579.69605,1.1811534682701392,369.5385642857143,1.8528783357793375,62.55388563148506,61.32410969031568,1816561.1098994152,1758010.1357542118,0.0,0.0,0.0,0.6905167518455423,0.5140845070422535,,0.6978989210675752,0.576668671076368,0.7401574803149606
2016-10-28,684.71,687.23,677.05,685.91,3574.07546814,1440,684.6840079337986,683.7249999999999,1.80415758,11014871259.5123,15954548.60334313,1916329.57637844,690.390654938632,6105271170.111593,382.6664935435585,1.7924485461174133,0.44572469107715085,1.4441633464647605,581.01215,1.1805432984490942,370.0190857142857,1.8537151905986624,62.55388563148506,61.32410969031568,1821280.847895891,1762968.9376601889,0.0,0.0,0.0,0.7014755959137344,0.5131158029430583,,0.7003405221339387,0.5763221153846154,0.7446351931330472
2016-10-29,685.91,717.99,684.89,711.13,4034.88400838,1440,703.9212342968643,699.98,1.8651885,11415942030.433353,15956411.1033431,1878507.28210781,715.445469316189,6120529925.223833,383.57810447372424,1.8539379378175993,0.4638611593412676,1.5560465643246997,582.4401,1.2209495877773524,370.51759285714286,1.9192880816166373,62.55388563148506,61.32410969031568,1826738.4209442516,1764282.2413791257,0.0,0.0,0.0,0.7436188315371526,0.5581841432225064,,0.7464549064095292,0.5759759759759759,0.7827019299499642
2016-10-30,711.1,711.78,691.49,697.23,3752.5253719,1440,701.3498902562656,702.9,1.8226058,11160320004.186415,15958511.10334308,2118048.47915512,699.333410987726,6123276906.167211,383.6997616202724,1.817123881067229,0.45133500617632183,1.478741150841891,583.8066,1.194282490126011,371.0061857142857,1.8792948119116843,67.99347911866585,62.55388563148506,1840580.4161997035,1775074.8162449028,0.0,0.0,0.0,0.713718820861678,0.534185303514377,0.852054794520548,0.7182539682539683,0.7100840336134454,0.7571428571428571
2016-10-31,697.23,706.97,683.6,697.01,4655.89251212,1440,697.3529055665507,696.2025000000001,1.81838639,11154651376.833723,15960348.60326279,1853292.41926072,698.897727995325,6134368051.904372,384.3505053924898,1.8134749147480098,0.45006187601305125,1.4724516669089558,585.16735,1.1911293410338084,371.49459285714283,1.8762318843979329,67.99347911866585,62.55388563148506,1839601.474875959,1780357.406539896,0.0,0.0,0.0,0.7121813031161474,0.5306513409961686,0.8469945355191257,0.7161473087818697,0.7096580683863227,0.7537473233404711
2016-11-01,697.04,737.0,695.38,726.6,6570.01885443,1440,722.7542346550455,714.005,1.89570499,11661602264.255905,15962148.60321279,1815470.1249901,730.578480011689,6151591268.563314,385.38616708061153,1.8853816303375948,0.47249176149502037,1.6143039353041828,586.6531,1.2385513687731302,372.00415,1.9532040166756206,67.99347911866585,62.55388563148506,1843757.2406314246,1782631.9608565345,0.0,0.0,0.0,0.7616081540203851,0.583918315252074,0.8664850136239782,0.7621744054360136,0.7092326139088729,0.7931526390870185
2016-11-02,726.6,742.0,717.32,742.0,4320.53171915,1440,725.3211043416065,731.98,1.91748494,11819079821.412252,15963811.10321259,1676788.37933113,740.367055523086,6163844927.727178,386.11362210911864,1.9217141212135354,0.47848351810262457,1.6549333599286589,588.20965,1.2614549931304255,372.5248,1.9918136993832356,67.99347911866585,62.55388563148506,1839293.1251431135,1787533.3788219697,0.0,0.0,0.0,0.7707979626485568,0.6116071428571429,0.8940217391304348,0.7747594793435201,0.7088076692630317,0.796863863150392
2016-11-03,742.0,745.19,670.32,685.22,12102.24273144,1440,711.9669562703306,710.6825000000001,1.78730294,11015395929.736336,15965748.60320243,1954151.87064906,689.939206954997,6163138706.489419,386.0225323385844,1.7750777288797908,0.4404977591543603,1.418718625770263,589.49865,1.1623775559112817,373.0048214285714,1.8370271927737436,67.99347911866585,62.55388563148506,1841276.4498934657,1787363.9667519017,0.0,0.0,0.0,0.6770361990950227,0.4862970044614404,0.8211382113821138,0.6792986425339367,0.7083832335329341,0.7329059829059829
2016-11-04,684.84,707.67,681.0,702.7,5345.6792147,1440,696.8105716981971,694.0525,1.82526343,11263773111.01154,15967198.60319222,1462462.04513091,705.432016656926,6171039711.791924,386.4823044512134,1.818194499222418,0.4521338763687387,1.487616964814487,590.8714500000001,1.1892603712702652,373.49732857142857,1.8814056922113003,67.99347911866585,62.55388563148506,1823272.6730435826,1786132.7174780646,0.0,0.0,0.0,0.716223855285472,0.5280254777070064,0.8513513513513513,0.7184850197851894,0.7079593058049073,0.7601423487544484
2016-11-05,702.95,707.34,694.71,703.46,1918.31151101,1440,701.6223158865292,702.115,1.82779984,11287223328.458754,15969036.10319218,1856081.59672813,706.819325569842,6175306005.311147,386.70499367690167,1.8191127901176067,0.45289414184432797,1.49179817687471,592.2106,1.187854455830409,373.9904071428571,1.880957336243365,67.99347911866585,62.55388563148506,1820787.8417466937,1792193.3831125437,0.0,0.0,0.0,0.7169491525423729,0.5257797581158498,0.8490566037735849,0.7186440677966102,0.7075358851674641,0.7617354196301565
2016-11-06,703.33,714.36,697.92,709.93,2292.8635227,1440,706.9532038003229,706.385,1.84962453,11433552272.118605,15970948.60319216,1936557.43909685,715.896879777908,6181553113.441139,387.0498407468179,1.8342082214274535,0.45934973083429,1.531146606060511,593.5496,1.1960752732374849,374.4881071428572,1.895734434442749,69.25325991140154,67.99347911866585,1828180.4200280225,1796668.956593052,0.0,0.0,0.0,0.730660643704122,0.5368956743002544,0.8548387096774194,0.7300959909655562,0.7238493723849372,0.7768301350390903
2016-11-07,709.92,709.92,698.26,702.86,3020.87240328,1440,703.0397126222236,705.24,1.82330887,11279672698.354597,15972773.60319169,1847956.77194863,706.181216773816,6186375157.794629,387.3075091077772,1.8147337282955005,0.45154657202978454,1.4834815072162875,594.8089000000001,1.1816568312948914,374.9807214285714,1.8743896948149772,69.25325991140154,67.99347911866585,1819475.783765628,1801131.0303844814,0.0,0.0,0.0,0.7121896162528216,0.5136681500317863,0.8310991957104558,0.7150112866817155,0.7234169653524493,0.7563920454545454
2016-11-08,702.86,712.92,701.02,709.31,5526.47459343,1440,706.7873736800383,706.5275,1.83441017,11371496573.29223,15974886.10318125,2139073.24972136,711.835846580947,6198993419.93521,388.0461732181451,1.8279010307395875,0.45486564763212145,1.5050916779720203,596.11695,1.1898839648830652,375.47772857142854,1.8890867447683124,69.25325991140154,67.99347911866585,1822238.3026039058,1810810.839996304,0.0,0.0,0.0,0.7219402143260011,0.5292249047013977,0.8502673796791443,0.7241962774957699,0.7229850746268657,0.7650816181689141
2016-11-09,708.17,740.86,705.45,721.5,9726.2512339,1440,728.101718879973,718.995,1.85565551,11527230203.520596,15976723.60318101,1860614.01011266,721.50150993571,6211945127.423244,388.8122046616885,1.8556516265424032,0.4611068732256237,1.5450630732161799,597.46485,1.2076024221341224,375.9833857142857,1.9189677720181937,69.25325991140154,67.99347911866585,1831140.3294228583,1813471.997874137,0.0,0.0,0.0,0.7356257046223225,0.5485714285714286,0.8613333333333333,0.7468996617812852,0.7225536992840096,0.7801418439716312
2016-11-10,721.5,722.0,707.0,714.47,4996.45256408,1440,714.7821414376574,716.2425000000001,1.83311387,11399414446.916433,15978823.60318049,2126416.01155733,713.407615604909,6218606838.055529,389.1780141322639,1.8358436860649177,0.45448015185221424,1.5045128497211373,598.7370999999999,1.1932950204689172,376.48372142857147,1.897744734590213,69.25325991140154,67.99347911866585,1842476.8051923423,1818917.113750566,0.0,0.0,0.0,0.7211267605633803,0.5329949238578681,0.8537234042553191,0.731830985915493,0.7221228384019082,0.7639971651311127
2016-11-11,714.48,720.94,712.24,716.39,3328.33076179,1440,715.9535127575091,716.0124999999999,1.83712016,11437555198.370045,15980861.10317047,2063129.82073717,715.703310637055,6225806807.525342,389.57893240747796,1.8388828050144554,0.45566979135431185,1.5120176331889557,600.0074000000001,1.1939686077205045,376.98542857142866,1.900312175764277,69.25325991140154,67.99347911866585,1849561.8686797242,1822951.952259495,0.0,0.0,0.0,0.723536036036036,0.534559289790742,0.8541114058355438,0.7353603603603603,0.7216924910607867,0.7669971671388102
2016-11-12,716.39,716.39,701.0,702.28,2811.55106984,1440,706.842173367837,709.0149999999999,1.80622068,11249568032.427359,15982961.10317045,2126416.01155733,703.847551139685,6228235650.82167,389.679710200021,1.8021980144655787,0.4463577949954598,1.455449120364438,601.1817,1.1681659638009607,377.4771357142857,1.8604570543619872,69.25325991140154,67.99347911866585,1865610.4641430208,1827520.1334587783,0.0,0.0,0.0,0.69893078221722,0.49429657794676807,0.8095238095238095,0.7011817670230726,0.7212626563430613,0.7416843595187544
2016-11-13,701.17,702.89,683.23,700.38,6023.54902216,1440,693.2691427771889,696.9175,1.80498214,11247282883.500925,15984736.10317045,1797327.8192925,703.626435300994,6231243309.421846,389.8245969907459,1.796654201419277,0.44597789759847706,1.4525989599860023,602.4567,1.1625399800516785,377.96766428571425,1.853015657631937,67.11404573793683,69.25325991140154,1867262.4570565352,1828287.4433987394,0.0,0.0,0.0,0.6968503937007874,0.4851171627612413,0.8047493403693932,0.6996625421822272,0.6833333333333333,0.7404526166902404
2016-11-14,700.38,705.89,697.14,703.82,7566.58050969,1440,700.6281217613027,701.8075,1.80858594,11281043609.41977,15986886.10317038,2177044.96421346,705.643584161309,6237493812.110344,390.16314821141924,1.8039120384035305,0.4470818456102783,1.4592329734432679,603.7301,1.1657858370818353,378.4603214285715,1.8596929721543747,67.11404573793683,69.25325991140154,1879001.4410283656,1835757.5795196253,0.0,0.0,0.0,0.700955593029792,0.48860759493670886,0.8078947368421052,0.7032040472175379,0.6829268292682927,0.742756183745583
2016-11-15,704.98,716.54,703.05,711.06,5668.93994884,1440,710.9380806863959,708.9074999999999,1.82341234,11389601875.225286,15988836.10316028,1974529.15358895,712.3471528346,6246311723.011202,390.6670681161454,1.8201175835701657,0.45157769415995064,1.4866843753730907,605.00275,1.1753004428492266,378.95807857142853,1.8763553020970225,67.11404573793683,69.25325991140154,1889130.3921908112,1842659.0053719215,0.0,0.0,0.0,0.7112359550561798,0.5047438330170778,0.8293963254593176,0.7174157303370786,0.6825208085612366,0.7570621468926554
2016-11-16,711.07,742.87,708.44,739.71,11585.04541819,1440,729.6026766669883,725.5225,1.89261677,11866103842.554718,15990973.60305011,2164387.72604942,742.050117592051,6269681232.167628,392.07626676162806,1.8866482434901475,0.47163101592933687,1.6158731947866116,606.45945,1.219718812197584,379.4760642857143,1.9492929057129125,67.11404573793683,69.25325991140154,1907729.8350233699,1848234.2555783158,0.0,0.0,0.0,0.7619314991577766,0.5606826801517067,0.8664921465968587,0.764177428411005,0.6821152703505645,0.7946365561044461
2016-11-17,739.71,749.98,732.22,735.24,6681.43151549,1440,743.9161354155692,739.2874999999999,1.87204522,11759913460.291101,15992961.10288997,2012500.86808104,735.318080537697,6281853309.2331505,392.7886317498767,1.8718464348738904,0.46582486933729084,1.5800153589821606,607.87065,1.2095336400926744,379.99026428571426,1.9348916777698648,67.11404573793683,69.25325991140154,1908415.147061734,1854645.922042086,0.0,0.0,0.0,0.7502805836139169,0.5527479469361971,0.8642297650130548,0.7581369248035915,0.6817102137767221,0.7884344146685472
2016-11-18,736.0,752.95,731.31,748.98,4271.04146281,1440,744.6538689210704,742.3100000000001,1.90458043,11989370149.714296,15994811.10275978,2011089.71225163,749.57872729398,6295019081.821762,393.5663285661189,1.903059143115115,0.474949976252775,1.6405253440709822,609.39525,1.2290545421875212,380.5141285714286,1.96833689937325,67.11404573793683,69.25325991140154,1921904.6561010326,1863279.3118354876,0.0,0.0,0.0,0.7655636567582725,0.5713383838383839,0.8697916666666666,0.7683679192372406,0.6813056379821959,0.7977448907681466
2016-11-19,748.98,755.07,742.63,750.75,1965.43652251,1440,748.5009418850896,749.3575000000001,1.90689799,12016856543.594194,15996586.10264975,1989192.7397282,751.213819403858,6301782584.392044,393.94546711114737,1.9057206204334474,0.47558809897324394,1.6446094977185577,610.89595,1.2289326848541064,381.0393928571429,1.9702687283082747,67.11404573793683,69.25325991140154,1930808.8953976424,1868179.88819665,0.0,0.0,0.0,0.7684977578475336,0.5709779179810726,0.8701298701298701,0.7701793721973094,0.6809015421115066,0.7985915492957747
2016-11-20,750.75,753.82,714.0,727.09,5525.9596111,1440,731.9423298971021,736.4150000000001,1.85356329,11684288236.45678,15998186.10261974,1793075.14567049,730.350813617767,6303689924.964353,394.0252904003979,1.8452876445091906,0.4604985945745613,1.5467757463696565,612.29825,1.1874768546210934,381.54767142857145,1.9056334357320712,69.91330856940395,67.11404573793683,1920324.6460304142,1867005.2847483647,0.0,0.0,0.0,0.7316526610644257,0.5239596469104666,0.8497409326424871,0.7394957983193278,0.7302904564315352,0.7790288529204785
2016-11-21,727.09,739.2,727.03,736.76,4017.57762466,1440,733.9734114876729,732.52,1.86694042,11784055475.63626,15999923.60261964,1947167.54100154,736.506983927528,6311961190.2967205,394.4994580638669,1.8675817797466363,0.4643642671789172,1.5714231401567513,613.73955,1.2004440645873318,382.06212857142856,1.9283774677035512,69.91330856940395,67.11404573793683,1921686.8657277236,1873076.4766252951,0.0,0.0,0.0,0.7452407614781635,0.5431632010081916,0.8578811369509044,0.7541993281075028,0.7298578199052133,0.7848101265822784
2016-11-22,736.76,750.0,730.27,749.22,5034.70408511,1440,742.0137071130443,741.5625,1.89259128,11969158598.505114,16001598.60261964,1877125.54312379,747.997677966102,6324217344.225063,395.2240961218536,1.89568401155633,0.4716238996937574,1.61925586189915,615.1932499999999,1.2178612167802558,382.58489285714285,1.9583104664819022,69.91330856940395,67.11404573793683,1923742.04633218,1878915.8196182025,0.0,0.0,0.0,0.7610520425293789,0.5591939546599496,0.865979381443299,0.7660884163402351,0.7294256956779159,0.7947997189037245
2016-11-23,749.13,749.98,729.92,740.18,4462.77871527,1440,739.3421889304984,742.3025,1.86965336,11862392064.881805,16003436.10261958,2059234.73760595,741.240317942724,6344701279.215632,396.4586879049729,1.866978887286772,0.4651414955336962,1.5810609059449687,616.6038000000001,1.2004142692600983,383.1010928571429,1.9320748851948868,69.91330856940395,67.11404573793683,1932287.7811334932,1882177.209368842,0.0,0.0,0.0,0.7466442953020134,0.5424795468848332,0.8560411311053985,0.7533557046979866,0.7289940828402367,0.7879213483146067
2016-11-24,740.18,741.15,729.0,735.63,4039.81535353,1440,734.5811419483972,736.49,1.85483303,11801706386.8468,16005461.10260949,2269360.73123921,737.35497597896,6362678578.592489,397.5317260653699,1.85049381411896,0.46086791434806396,1.5568941223671504,617.9909,1.1903573337406748,383.6141928571429,1.9176297793391264,69.91330856940395,67.11404573793683,1949518.7065790542,1883957.2533371686,0.0,0.0,0.0,0.7316936836221353,0.5276729559748428,0.8461538461538461,0.7417551704863052,0.7285629804849202,0.7803508771929825
2016-11-25,735.63,737.07,728.0,737.07,3356.08903132,1440,733.1430880709249,734.4425,1.85929274,11840408101.462507,16007361.10260938,2129276.7354837,739.685200175336,6368232310.455053,397.83148950247397,1.8527191020544302,0.46216107959416874,1.564734451518411,619.37215,1.1900276756066608,384.1281785714285,1.9188126284855254,69.91330856940395,67.11404573793683,1962500.4132135496,1888866.952556708,0.0,0.0,0.0,0.7374301675977654,0.5273412947831553,0.8465473145780051,0.7430167597765364,0.7281323877068558,0.7819074333800842
2016-11-26,736.96,737.56,722.3,729.91,2314.57662144,1440,728.0806260301932,731.6824999999999,1.84525241,11761259693.54383,16009273.60259934,2143285.13505925,734.652925891292,6373794517.110985,398.13140029514557,1.8333394438592332,0.458068720257084,1.538940671542141,620.7636,1.1758260310366135,384.63705,1.897659104862623,69.91330856940395,67.11404573793683,1965863.1213617292,1891212.115630572,0.0,0.0,0.0,0.724176437744277,0.5018844221105527,0.8290816326530612,0.7252931323283082,0.7277023036030714,0.7736510161177295
2016-11-27,729.91,732.0,722.44,727.32,3447.86947559,1440,727.5563176655465,727.9175,1.82681448,11651916569.23644,16011073.60246933,2017209.5388793,727.741115838691,6378270315.24101,398.3661854041638,1.8257573726095628,0.4525990400514014,1.5049545177320827,622.13565,1.1690698001312092,385.14399285714285,1.8884365678521091,69.93703889054824,69.91330856940395,1969225.7867784246,1895253.317337158,0.0,0.0,0.0,0.7109375,0.49278091650973005,0.8193384223918575,0.7176339285714286,0.731404958677686,0.7584033613445378
2016-11-28,727.32,732.44,724.1,729.54,4741.11519229,1440,729.3793622084728,728.35,1.83082068,11690901052.292337,16013123.60242917,2297377.53039031,730.082483752192,6385606837.416944,398.7733434124155,1.829460298818174,0.45379686229019434,1.5124917885369815,623.50735,1.170058380225991,385.6517571428571,1.8917066666696303,69.93703889054824,69.91330856940395,1983188.1283878414,1904963.2746660465,0.0,0.0,0.0,0.7144450641383157,0.493099121706399,0.8223350253807107,0.7216954824316788,0.7309734513274336,0.762071378586424
2016-11-29,729.54,733.29,721.0,730.76,5406.90035323,1440,729.8220601367914,728.6475,1.83343351,11717307499.7525,16014986.10237892,2087251.53675705,731.646435710111,6390909425.317801,399.05806876525946,1.8312121898977558,0.45457525754506367,1.5170028607603812,624.8816,1.1694375382472455,386.15990714285715,1.8923766721584083,69.93703889054824,69.91330856940395,1982161.5636412392,1911370.9899204713,0.0,0.0,0.0,0.717391304347826,0.4927899686520376,0.8227848101265823,0.7224080267558528,0.7305424528301887,0.762937062937063
2016-11-30,730.76,744.49,727.0,742.06,6249.618523,1440,737.4610036094592,736.0775,1.85741761,11887711385.812412,16016761.10234862,1989192.7397282,742.20445131502,6400128501.96484,399.58943391035257,1.8570561106640278,0.46161811182569756,1.5612763225398467,626.31405,1.1848049712440587,386.6760571428572,1.9190740835702853,69.93703889054824,69.91330856940395,1986691.5743234882,1913146.5245997238,0.0,0.0,0.0,0.7353760445682451,0.5175438596491229,0.851010101010101,0.7459610027855154,0.7301119622863878,0.7819706498951782
2016-12-01,742.06,754.98,740.18,751.54,6124.50185948,1440,749.4667467968981,747.1899999999999,1.88258493,12072806440.73908,16018586.10227622,2045226.3380304,753.674910111046,6412888071.264377,400.34045641226186,1.8772521936331124,0.46881546533998864,1.6085287979323064,627.78395,1.1971315928035433,387.1982571428571,1.9409694804558966,69.93703889054824,69.91330856940395,1994350.1147581649,1919053.6776947947,0.0,0.0,0.0,0.7566815144766147,0.5428929242329368,0.8614609571788413,0.7600222717149221,0.7296819787985865,0.7932960893854749
2016-12-02,751.55,778.07,750.77,769.99,8098.57532493,1440,766.8209613321538,762.595,1.92399804,12372572705.253075,16020373.60227622,2035532.46509142,772.302382729398,6430657645.18818,401.40497374383915,1.9182373173367238,0.4802489507733594,1.6866336497182854,629.3639,1.223441636865413,387.73371428571426,1.9858732207966,69.93703889054824,69.91330856940395,2006308.2509501749,1922800.6880466442,0.0,0.0,0.0,0.7790762381747357,0.5682102628285357,0.8944723618090452,0.776850306065665,0.7292525014714538,0.8046057222609909
2016-12-03,770.91,770.99,752.41,760.75,2772.66124771,1440,762.2975537029199,763.765,1.89395129,12275023057.78687,16022523.60220592,2451895.01734189,766.110468147283,6481171465.495751,404.50378644494236,1.880699329630495,0.4720033164105292,1.642688423482628,630.90225,1.2058127863706303,388.26295,1.9593680004749359,69.93703889054824,69.91330856940395,2022899.689173269,1932088.0695333674,0.0,0.0,0.0,0.7625139043381535,0.5478424015009381,0.8671679197994987,0.760845383759733,0.7288235294117648,0.799163179916318
2016-12-04,762.97,762.97,752.41,762.0,3215.68481818,1440,758.858959709972,760.0875,1.89327742,12280761670.188234,16024373.60212792,2109770.13120116,766.380139099942,6486509341.134082,404.7901966210224,1.8824566562154392,0.47181538773118625,1.6408930822225554,632.44765,1.2048428039854366,388.79274285714285,1.9599131259504696,73.35021592216852,69.93703889054824,2044476.6253756108,1933874.6492095967,0.0,0.0,0.0,0.7620900500277932,0.5475,0.8675,0.7609783212896053,0.8106995884773662,0.7986062717770035
2016-12-05,762.0,762.09,743.0,750.24,5567.77285717,1440,750.0357883406567,754.3325,1.85781173,12062506991.02084,16026273.60206787,2166790.94555795,752.670726241964,6492857589.515186,405.13832165434974,1.85181198593225,0.4617323252663498,1.575584049370096,634.01735,1.1833114661609814,389.3141285714285,1.927081359089056,73.35021592216852,69.93703889054824,2054833.603669938,1937810.7227083158,0.0,0.0,0.0,0.735,0.5134291068082448,0.8453865336658354,0.7411111111111112,0.8102232667450059,0.7834261838440112
2016-12-06,749.51,759.9,747.99,758.98,6763.73852485,1440,755.3037131639688,754.0949999999999,1.87197007,12167245303.916405,16028148.60206779,2138280.53837956,759.117325774401,6499700769.20963,405.5178754938112,1.871631427038247,0.46580342494471616,1.6014959083450753,635.59865,1.1941183323784592,389.8416142857143,1.9468932309615998,73.35021592216852,69.93703889054824,2061557.7069793616,1944869.0635036922,0.0,0.0,0.0,0.7484730705163798,0.5349563046192259,0.8557213930348259,0.756246529705719,0.8097475044039929,0.789839944328462
2016-12-07,758.97,769.61,751.78,763.99,4809.70777587,1440,762.0961386514387,761.0874999999999,1.88398255,12262999582.421833,16030323.60197774,2480405.42452028,764.987650087668,6509083421.405274,406.0481611614014,1.881525575229287,0.46920952107544733,1.6240494412118343,637.20205,1.1989760547694408,390.37238571428577,1.9570800291165207,73.35021592216852,69.93703889054824,2082639.32873175,1951057.5562486893,0.0,0.0,0.0,0.7586015538290788,0.543980037429819,0.8610421836228288,0.7608213096559379,0.8092723004694836,0.7948539638386648
